date,matchid,innings,target,fallofwickets,ball,over,scorevalue,validball,extras,extratype,batsmanname,batsmanscorevalue,bowlername,nonstrikername,totalruns,dismissal,dismissedtype,dismissedplayer,battingteam,bowlingteam
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,16,2.4,1,0,0,Nan,RG Sharma,1,S Gopal,Ishan Kishan,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,17,2.5,1,0,0,Nan,Ishan Kishan,1,S Gopal,RG Sharma,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,18,2.6,1,0,0,Nan,RG Sharma,1,S Gopal,Ishan Kishan,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,19,3.1,0,0,0,Nan,RG Sharma,0,Chetan Sakariya,Ishan Kishan,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,1,20,3.2,0,0,0,Nan,RG Sharma,0,Chetan Sakariya,Ishan Kishan,0,True,caught,RG Sharma,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,21,3.3,4,0,0,Nan,SA Yadav,4,Chetan Sakariya,Ishan Kishan,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,22,3.4,1,0,0,Nan,SA Yadav,1,Chetan Sakariya,Ishan Kishan,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,23,3.5,4,0,0,Nan,Ishan Kishan,4,Chetan Sakariya,SA Yadav,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,24,3.6,3,0,0,Nan,Ishan Kishan,3,Chetan Sakariya,SA Yadav,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,25,4.1,4,0,0,Nan,Ishan Kishan,4,Kuldip Yadav,SA Yadav,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,26,4.2,4,0,0,Nan,Ishan Kishan,4,Kuldip Yadav,SA Yadav,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,27,4.3,1,0,0,Nan,Ishan Kishan,1,Kuldip Yadav,SA Yadav,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,28,4.4,4,0,0,Nan,SA Yadav,4,Kuldip Yadav,Ishan Kishan,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,29,4.5,0,0,0,Nan,SA Yadav,0,Kuldip Yadav,Ishan Kishan,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,30,4.6,0,0,0,Nan,SA Yadav,0,Kuldip Yadav,Ishan Kishan,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,31,5.1,3,0,0,Nan,Ishan Kishan,3,Mustafizur Rahman,SA Yadav,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,32,5.2,0,0,0,Nan,SA Yadav,0,Mustafizur Rahman,Ishan Kishan,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,32,5.2,1,1,1,Nan,SA Yadav,1,Mustafizur Rahman,Ishan Kishan,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,33,5.3,4,0,0,Nan,SA Yadav,4,Mustafizur Rahman,Ishan Kishan,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,2,34,5.4,0,0,0,Nan,SA Yadav,0,Mustafizur Rahman,Ishan Kishan,0,True,caught,SA Yadav,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,35,5.5,0,0,0,Nan,HH Pandya,0,Mustafizur Rahman,Ishan Kishan,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,36,5.6,0,0,0,Nan,HH Pandya,0,Mustafizur Rahman,Ishan Kishan,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,37,6.1,0,0,0,Nan,Ishan Kishan,0,Kuldip Yadav,HH Pandya,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,38,6.2,1,0,0,Nan,Ishan Kishan,1,Kuldip Yadav,HH Pandya,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,39,6.3,1,0,0,Nan,HH Pandya,1,Kuldip Yadav,Ishan Kishan,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,40,6.4,1,0,1,Nan,Ishan Kishan,1,Kuldip Yadav,HH Pandya,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,41,6.5,0,0,0,Nan,HH Pandya,0,Kuldip Yadav,Ishan Kishan,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,42,6.6,1,0,0,Nan,HH Pandya,1,Kuldip Yadav,Ishan Kishan,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,43,7.1,3,0,0,Nan,HH Pandya,3,Chetan Sakariya,Ishan Kishan,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,44,7.2,0,0,0,Nan,Ishan Kishan,0,Chetan Sakariya,HH Pandya,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,45,7.3,4,0,0,Nan,Ishan Kishan,4,Chetan Sakariya,HH Pandya,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,45,7.3,1,1,1,Nan,Ishan Kishan,1,Chetan Sakariya,HH Pandya,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,45,7.3,3,1,1,Nan,Ishan Kishan,3,Chetan Sakariya,HH Pandya,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,46,7.4,6,0,0,Nan,Ishan Kishan,6,Chetan Sakariya,HH Pandya,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,47,7.5,6,0,0,Nan,Ishan Kishan,6,Chetan Sakariya,HH Pandya,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,48,7.6,1,0,0,Nan,Ishan Kishan,1,Chetan Sakariya,HH Pandya,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,49,8.1,4,0,0,Nan,Ishan Kishan,4,Mustafizur Rahman,HH Pandya,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,50,8.2,6,0,0,Nan,Ishan Kishan,6,Mustafizur Rahman,HH Pandya,0,False,,,Mumbai Indians,Rajasthan Royals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,1,0.1,0,0,0,Nan,AS Raut,0,A Nortje,F du Plessis,0,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,1,0.1,5,5,5,Nan,AS Raut,5,A Nortje,F du Plessis,5,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,2,0.2,0,0,0,Nan,AS Raut,0,A Nortje,F du Plessis,5,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,2,0.2,1,1,1,Nan,AS Raut,1,A Nortje,F du Plessis,6,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,3,0.3,2,0,0,Nan,AS Raut,2,A Nortje,F du Plessis,8,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,4,0.4,4,0,0,Nan,AS Raut,4,A Nortje,F du Plessis,12,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,5,0.5,0,0,0,Nan,AS Raut,0,A Nortje,F du Plessis,12,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,6,0.6,4,0,4,Nan,AS Raut,4,A Nortje,F du Plessis,16,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,7,1.1,0,0,0,Nan,F du Plessis,0,Avesh Khan,AS Raut,16,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,7,1.1,1,1,1,Nan,F du Plessis,1,Avesh Khan,AS Raut,17,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,8,1.2,4,0,0,Nan,F du Plessis,4,Avesh Khan,AS Raut,21,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,9,1.3,0,0,0,Nan,F du Plessis,0,Avesh Khan,AS Raut,21,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,10,1.4,4,0,0,Nan,F du Plessis,4,Avesh Khan,AS Raut,25,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,11,1.5,1,0,0,Nan,F du Plessis,1,Avesh Khan,AS Raut,26,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,12,1.6,0,0,0,Nan,AS Raut,0,Avesh Khan,F du Plessis,26,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,13,2.1,1,0,0,Nan,F du Plessis,1,AR Patel,AS Raut,27,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,14,2.2,1,0,0,Nan,AS Raut,1,AR Patel,F du Plessis,28,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,15,2.3,0,0,0,Nan,F du Plessis,0,AR Patel,AS Raut,28,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,1,16,2.4,0,0,0,Nan,F du Plessis,0,AR Patel,AS Raut,28,True,caught,F du Plessis,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,17,2.5,1,0,0,Nan,RV Uthappa,1,AR Patel,AS Raut,29,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,18,2.6,1,0,0,Nan,AS Raut,1,AR Patel,RV Uthappa,30,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,19,3.1,0,0,0,Nan,AS Raut,0,K Rabada,RV Uthappa,30,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,20,3.2,4,0,0,Nan,AS Raut,4,K Rabada,RV Uthappa,34,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,21,3.3,1,0,0,Nan,AS Raut,1,K Rabada,RV Uthappa,35,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,22,3.4,0,0,0,Nan,RV Uthappa,0,K Rabada,AS Raut,35,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,23,3.5,0,0,0,Nan,RV Uthappa,0,K Rabada,AS Raut,35,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,24,3.6,1,0,0,Nan,RV Uthappa,1,K Rabada,AS Raut,36,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,25,4.1,2,0,0,Nan,RV Uthappa,2,A Nortje,AS Raut,38,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,26,4.2,0,0,0,Nan,RV Uthappa,0,A Nortje,AS Raut,38,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,27,4.3,1,0,0,Nan,RV Uthappa,1,A Nortje,AS Raut,39,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,2,28,4.4,0,0,0,Nan,AS Raut,0,A Nortje,RV Uthappa,39,True,caught,AS Raut,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,29,4.5,0,0,0,Nan,RV Uthappa,0,A Nortje,MM Ali,39,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,30,4.6,2,0,0,Nan,RV Uthappa,2,A Nortje,MM Ali,41,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,31,5.1,0,0,0,Nan,MM Ali,0,K Rabada,RV Uthappa,41,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,32,5.2,1,0,0,Nan,MM Ali,1,K Rabada,RV Uthappa,42,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,33,5.3,4,0,0,Nan,RV Uthappa,4,K Rabada,MM Ali,46,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,34,5.4,0,0,0,Nan,RV Uthappa,0,K Rabada,MM Ali,46,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,35,5.5,1,0,0,Nan,RV Uthappa,1,K Rabada,MM Ali,47,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,36,5.6,1,0,0,Nan,MM Ali,1,K Rabada,RV Uthappa,48,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,37,6.1,0,0,0,Nan,MM Ali,0,R Ashwin,RV Uthappa,48,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,37,6.1,1,1,1,Nan,MM Ali,1,R Ashwin,RV Uthappa,49,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,37,6.1,1,1,1,Nan,MM Ali,1,R Ashwin,RV Uthappa,50,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,38,6.2,1,0,0,Nan,MM Ali,1,R Ashwin,RV Uthappa,51,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,39,6.3,1,0,0,Nan,RV Uthappa,1,R Ashwin,MM Ali,52,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,40,6.4,1,0,0,Nan,MM Ali,1,R Ashwin,RV Uthappa,53,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,41,6.5,2,0,0,Nan,RV Uthappa,2,R Ashwin,MM Ali,55,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,42,6.6,1,0,0,Nan,RV Uthappa,1,R Ashwin,MM Ali,56,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,43,7.1,1,0,0,Nan,RV Uthappa,1,AR Patel,MM Ali,57,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,44,7.2,1,0,0,Nan,MM Ali,1,AR Patel,RV Uthappa,58,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,45,7.3,1,0,0,Nan,RV Uthappa,1,AR Patel,MM Ali,59,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,3,46,7.4,0,0,0,Nan,MM Ali,0,AR Patel,RV Uthappa,59,True,caught,MM Ali,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,47,7.5,1,0,0,Nan,RV Uthappa,1,AR Patel,AT Rayudu,60,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,48,7.6,1,0,0,Nan,AT Rayudu,1,AR Patel,RV Uthappa,61,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,49,8.1,0,0,0,Nan,AT Rayudu,0,R Ashwin,RV Uthappa,61,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,50,8.2,1,0,0,Nan,AT Rayudu,1,R Ashwin,RV Uthappa,62,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,4,51,8.3,0,0,0,Nan,RV Uthappa,0,R Ashwin,AT Rayudu,62,True,caught,RV Uthappa,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,52,8.4,0,0,0,Nan,MS Dhoni,0,R Ashwin,AT Rayudu,62,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,53,8.5,2,0,0,Nan,MS Dhoni,2,R Ashwin,AT Rayudu,64,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,54,8.6,1,0,0,Nan,MS Dhoni,1,R Ashwin,AT Rayudu,65,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,55,9.1,0,0,0,Nan,MS Dhoni,0,AR Patel,AT Rayudu,65,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,56,9.2,1,0,0,Nan,MS Dhoni,1,AR Patel,AT Rayudu,66,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,57,9.3,1,0,0,Nan,AT Rayudu,1,AR Patel,MS Dhoni,67,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,58,9.4,0,0,0,Nan,MS Dhoni,0,AR Patel,AT Rayudu,67,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,59,9.5,1,0,0,Nan,MS Dhoni,1,AR Patel,AT Rayudu,68,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,60,9.6,1,0,0,Nan,AT Rayudu,1,AR Patel,MS Dhoni,69,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,61,10.1,0,0,0,Nan,AT Rayudu,0,R Ashwin,MS Dhoni,69,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,62,10.2,1,0,0,Nan,AT Rayudu,1,R Ashwin,MS Dhoni,70,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,63,10.3,0,0,0,Nan,MS Dhoni,0,R Ashwin,AT Rayudu,70,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,64,10.4,1,0,0,Nan,MS Dhoni,1,R Ashwin,AT Rayudu,71,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,65,10.5,1,0,0,Nan,AT Rayudu,1,R Ashwin,MS Dhoni,72,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,66,10.6,0,0,0,Nan,MS Dhoni,0,R Ashwin,AT Rayudu,72,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,67,11.1,0,0,0,Nan,AT Rayudu,0,Avesh Khan,MS Dhoni,72,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,68,11.2,4,0,0,Nan,AT Rayudu,4,Avesh Khan,MS Dhoni,76,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,69,11.3,0,0,0,Nan,AT Rayudu,0,Avesh Khan,MS Dhoni,76,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,70,11.4,0,0,0,Nan,AT Rayudu,0,Avesh Khan,MS Dhoni,76,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,71,11.5,4,0,0,Nan,AT Rayudu,4,Avesh Khan,MS Dhoni,80,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,72,11.6,0,0,0,Nan,AT Rayudu,0,Avesh Khan,MS Dhoni,80,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,73,12.1,1,0,0,Nan,MS Dhoni,1,AR Patel,AT Rayudu,81,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,74,12.2,1,0,0,Nan,AT Rayudu,1,AR Patel,MS Dhoni,82,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,75,12.3,1,0,0,Nan,MS Dhoni,1,AR Patel,AT Rayudu,83,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,76,12.4,0,0,0,Nan,AT Rayudu,0,AR Patel,MS Dhoni,83,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,77,12.5,1,0,0,Nan,AT Rayudu,1,AR Patel,MS Dhoni,84,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,78,12.6,1,0,0,Nan,MS Dhoni,1,AR Patel,AT Rayudu,85,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,79,13.1,0,0,0,Nan,MS Dhoni,0,K Rabada,AT Rayudu,85,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,80,13.2,0,0,0,Nan,MS Dhoni,0,K Rabada,AT Rayudu,85,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,81,13.3,0,0,0,Nan,MS Dhoni,0,K Rabada,AT Rayudu,85,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,82,13.4,1,0,0,Nan,MS Dhoni,1,K Rabada,AT Rayudu,86,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,83,13.5,1,0,0,Nan,AT Rayudu,1,K Rabada,MS Dhoni,87,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,84,13.6,1,0,0,Nan,MS Dhoni,1,K Rabada,AT Rayudu,88,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,85,14.1,1,0,0,Nan,MS Dhoni,1,R Ashwin,AT Rayudu,89,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,86,14.2,1,0,0,Nan,AT Rayudu,1,R Ashwin,MS Dhoni,90,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,87,14.3,1,0,0,Nan,MS Dhoni,1,R Ashwin,AT Rayudu,91,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,88,14.4,0,0,0,Nan,AT Rayudu,0,R Ashwin,MS Dhoni,91,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,89,14.5,1,0,0,Nan,AT Rayudu,1,R Ashwin,MS Dhoni,92,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,90,14.6,1,0,0,Nan,MS Dhoni,1,R Ashwin,AT Rayudu,93,False,,,Chennai Super Kings,Delhi Capitals
"10    2021-10-04
Name: date, dtype: object",1254110,1st innings,0,0,91,15.1,1,0,0,Nan,MS Dhoni,1,A Nortje,AT Rayudu,94,False,,,Chennai Super Kings,Delhi Capitals
